timestamp,symbol,base,market_venue,open,high,low,close,volume,trades,vwap
2023-03-08 00:00:00,BTC,USDT,BINANCE,22198.56,22287.0,21580.0,21705.44,301460.58254000015,8018965,22030.47
2023-03-09 00:00:00,BTC,USDT,BINANCE,21704.37,21834.99,20042.72,20362.22,446074.3638500001,10111542,21188.54
2023-03-10 00:00:00,BTC,USDT,BINANCE,20362.21,20367.78,19549.09,20150.69,618436.7086299999,12105902,19961.24
2023-03-11 00:00:00,BTC,USDT,BINANCE,20150.69,20686.51,19765.03,20455.73,427831.8213300005,10412300,20221.75
2023-03-12 00:00:00,BTC,USDT,BINANCE,20455.73,22150.0,20270.6,21997.11,431687.9041600002,9735756,20845.56
2023-03-13 00:00:00,BTC,USDT,BINANCE,21998.05,24500.0,21813.88,24113.48,699580.6887299998,15072538,23018.11
2023-03-14 00:00:00,BTC,USDT,BINANCE,24112.27,26386.87,23976.42,24670.41,718508.4439799993,15578228,24996.02
2023-03-15 00:00:00,BTC,USDT,BINANCE,24670.41,25196.97,23896.95,24285.66,581450.8527200002,12613054,24578.26
2023-03-16 00:00:00,BTC,USDT,BINANCE,24285.66,25167.4,24123.0,24998.78,439421.3299799998,10418081,24685.79
2023-03-17 00:00:00,BTC,USDT,BINANCE,24998.78,27756.84,24890.0,27395.13,624428.44397,13112929,26385.24
2023-03-18 00:00:00,BTC,USDT,BINANCE,27395.13,27724.85,26578.0,26907.49,371238.97174,9948603,27303.04
2023-03-19 00:00:00,BTC,USDT,BINANCE,26907.49,28390.1,26827.22,27972.87,372064.52075999964,9578192,27588.54
2023-03-20 00:00:00,BTC,USDT,BINANCE,27972.87,28472.0,27124.47,27717.01,477378.2376500002,11775954,27860.86
2023-03-21 00:00:00,BTC,USDT,BINANCE,27717.01,28438.55,27303.1,28105.47,420929.75184000045,11530874,27939.11
2023-03-22 00:00:00,BTC,USDT,BINANCE,28107.81,28868.05,26601.8,27250.97,227694.9078000003,3642899,27987.26
2023-03-23 00:00:00,BTC,USDT,BINANCE,27250.97,28750.0,27105.0,28295.41,128649.56734999995,2159091,27915.01
2023-03-24 00:00:00,BTC,USDT,BINANCE,28295.42,28374.3,27000.0,27454.47,86242.06544000005,1511137,27869.05
2023-03-25 00:00:00,BTC,USDT,BINANCE,27454.46,27787.33,27156.09,27462.95,50842.870169999995,1088695,27480.42
2023-03-26 00:00:00,BTC,USDT,BINANCE,27462.96,28194.4,27417.76,27968.05,49671.70353000015,1068196,27801.85
2023-03-27 00:00:00,BTC,USDT,BINANCE,27968.05,28023.86,26508.14,27124.91,88038.97923000006,1575263,27342.91
2023-03-28 00:00:00,BTC,USDT,BINANCE,27124.9,27520.0,26631.78,27261.07,78602.44341000004,1521981,27028.45
2023-03-29 00:00:00,BTC,USDT,BINANCE,27261.06,28650.0,27240.1,28348.6,89486.16991999994,1704222,28159.33
2023-03-30 00:00:00,BTC,USDT,BINANCE,28348.6,29184.68,27686.0,28028.53,98865.43255999996,1843652,28407.26
2023-03-31 00:00:00,BTC,USDT,BINANCE,28028.53,28656.69,27511.71,28465.36,78197.28427000003,1537334,28174.92
2023-04-01 00:00:00,BTC,USDT,BINANCE,28465.36,28819.71,28220.27,28452.73,30238.447530000052,822781,28467.01
2023-04-02 00:00:00,BTC,USDT,BINANCE,28452.74,28530.0,27856.43,28171.87,37365.656919999965,938464,28197.71
2023-04-03 00:00:00,BTC,USDT,BINANCE,28171.87,28500.99,27200.24,27800.0,79235.91260999996,1652696,27966.87
2023-04-04 00:00:00,BTC,USDT,BINANCE,27800.0,28444.44,27662.79,28165.47,49722.55690999994,1102007,28098.35
2023-04-05 00:00:00,BTC,USDT,BINANCE,28165.47,28775.0,27805.1,28170.01,60737.64732000008,1262730,28336.79
2023-04-06 00:00:00,BTC,USDT,BINANCE,28170.01,28182.05,27711.0,28033.82,40118.963370000005,934555,27984.55
2023-04-07 00:00:00,BTC,USDT,BINANCE,28033.83,28100.0,27766.94,27906.33,24762.04896,655631,27919.16
2023-04-08 00:00:00,BTC,USDT,BINANCE,27906.34,28154.99,27859.02,27938.38,19479.967349999988,624159,27994.4
2023-04-09 00:00:00,BTC,USDT,BINANCE,27938.38,28530.0,27800.0,28323.76,32531.019230000034,777585,28092.64
2023-04-10 00:00:00,BTC,USDT,BINANCE,28323.76,29770.0,28170.0,29637.34,67754.06973,1285700,28857.34
2023-04-11 00:00:00,BTC,USDT,BINANCE,29637.35,30550.0,29590.0,30200.42,67990.09794999995,1340467,30093.94
2023-04-12 00:00:00,BTC,USDT,BINANCE,30200.43,30486.0,29637.4,29888.07,62049.52360000001,1246568,30031.84
2023-04-13 00:00:00,BTC,USDT,BINANCE,29888.07,30595.0,29854.59,30373.84,51934.15474999999,1054172,30250.56
2023-04-14 00:00:00,BTC,USDT,BINANCE,30373.84,31000.0,29966.0,30218.17,68240.31624999999,1316442,30597.28
2023-04-15 00:00:00,BTC,USDT,BINANCE,30466.93,30595.6,30202.0,30295.09,25429.76087000004,732414,30366.56
2023-04-16 00:00:00,BTC,USDT,BINANCE,30295.1,30549.99,30120.0,30304.65,26431.993220000037,708233,30316.37
2023-04-17 00:00:00,BTC,USDT,BINANCE,29957.89,30004.33,29240.65,29430.27,40417.86231000007,804645,29574.59
2023-04-18 00:00:00,BTC,USDT,BINANCE,29430.27,30485.0,29096.78,30380.01,61920.677240000005,1139201,30013.71
2023-04-19 00:00:00,BTC,USDT,BINANCE,30380.01,30413.53,28520.0,28797.1,80900.72807000004,1590381,29359.98
2023-04-20 00:00:00,BTC,USDT,BINANCE,28797.1,29088.3,28010.0,28243.65,75854.2547800001,1418885,28598.71
2023-04-21 00:00:00,BTC,USDT,BINANCE,28243.65,28374.02,27125.0,27262.84,77684.7679,1463628,27865.86
2023-04-22 00:00:00,BTC,USDT,BINANCE,27262.84,27882.72,27140.35,27816.85,36023.69685999999,859500,27464.42
2023-04-23 00:00:00,BTC,USDT,BINANCE,27816.85,27816.85,27311.25,27590.6,34812.095809999955,873485,27559.33
2023-04-24 00:00:00,BTC,USDT,BINANCE,27590.59,28000.0,26942.82,27510.93,53111.56874000003,1211080,27460.59
2023-04-25 00:00:00,BTC,USDT,BINANCE,27510.93,28399.99,27192.0,28300.79,52324.79791,1087040,27640.81
2023-04-26 00:00:00,BTC,USDT,BINANCE,28300.8,30036.0,27235.0,28415.29,129228.4040300001,2261942,28782.96
2023-04-27 00:00:00,BTC,USDT,BINANCE,28415.29,29890.0,28378.86,29472.77,95425.25185999984,1989968,29181.46
2023-04-28 00:00:00,BTC,USDT,BINANCE,29472.77,29599.54,28891.0,29311.7,54298.16578000004,1129240,29295.83
2023-04-29 00:00:00,BTC,USDT,BINANCE,29311.69,29448.88,29031.0,29230.45,20466.83058000002,619319,29289.71
2023-04-30 00:00:00,BTC,USDT,BINANCE,29230.45,29969.39,29079.59,29233.21,39752.53719999997,949458,29485.41
2023-05-01 00:00:00,BTC,USDT,BINANCE,29233.2,29337.34,27666.95,28068.26,64433.50632999996,1362786,28375.29
2023-05-02 00:00:00,BTC,USDT,BINANCE,28068.26,28879.88,27872.0,28669.86,50824.52239999998,1174697,28365.46
2023-05-03 00:00:00,BTC,USDT,BINANCE,28669.85,29266.66,28113.69,29026.16,64615.67954999993,1502903,28568.6
2023-05-04 00:00:00,BTC,USDT,BINANCE,29026.16,29379.83,28663.64,28838.16,42575.475010000024,961542,28979.82
2023-05-05 00:00:00,BTC,USDT,BINANCE,28838.16,29677.0,28800.0,29505.61,58415.830480000106,1288027,29268.87
2023-05-06 00:00:00,BTC,USDT,BINANCE,29505.6,29820.0,28300.0,28848.2,49249.2845899999,1221021,29027.86
2023-05-07 00:00:00,BTC,USDT,BINANCE,28848.19,29138.29,28395.23,28430.1,30003.410280000062,855425,28858.01
2023-05-08 00:00:00,BTC,USDT,BINANCE,28430.09,28631.01,27262.0,27668.79,68244.36179000002,1600637,27885.75
2023-05-09 00:00:00,BTC,USDT,BINANCE,27668.8,27818.0,27353.0,27628.27,40112.912689999954,1003686,27595.1
2023-05-10 00:00:00,BTC,USDT,BINANCE,27628.28,28331.42,26777.0,27598.75,71155.00340999983,1534565,27703.36
2023-05-11 00:00:00,BTC,USDT,BINANCE,27598.74,27630.14,26702.05,26968.62,47635.256850000005,1256988,27203.4
2023-05-12 00:00:00,BTC,USDT,BINANCE,26968.61,27091.12,25811.46,26795.01,67207.55332999997,1351588,26439.26
2023-05-13 00:00:00,BTC,USDT,BINANCE,26795.01,27045.45,26692.03,26775.28,22814.904209999975,605049,26827.23
2023-05-14 00:00:00,BTC,USDT,BINANCE,26775.27,27200.0,26560.53,26917.62,21594.803599999963,629537,26895.53
2023-05-15 00:00:00,BTC,USDT,BINANCE,26917.61,27663.59,26726.0,27162.14,40429.475709999984,935879,27320.74
2023-05-16 00:00:00,BTC,USDT,BINANCE,27162.15,27296.89,26852.11,27033.84,33270.454510000025,815642,27059.84
2023-05-17 00:00:00,BTC,USDT,BINANCE,27033.85,27500.0,26544.71,27405.61,42957.96867999998,1016807,26996.09
2023-05-18 00:00:00,BTC,USDT,BINANCE,27405.62,27485.33,26361.2,26821.28,49198.65143000001,1057318,27049.39
2023-05-19 00:00:00,BTC,USDT,BINANCE,26821.28,27183.6,26630.0,26880.26,28754.13544000002,756295,26878.0
2023-05-20 00:00:00,BTC,USDT,BINANCE,26880.26,27150.0,26825.11,27102.43,14434.547180000001,481382,26964.52
2023-05-21 00:00:00,BTC,USDT,BINANCE,27102.42,27277.55,26666.03,26747.78,21347.866390000017,568935,26945.41
2023-05-22 00:00:00,BTC,USDT,BINANCE,26747.78,27099.89,26538.21,26849.27,26458.838279999978,717111,26818.96
2023-05-23 00:00:00,BTC,USDT,BINANCE,26849.28,27495.83,26798.11,27219.61,38700.83544000001,816396,27248.23
2023-05-24 00:00:00,BTC,USDT,BINANCE,27219.61,27219.61,26080.5,26329.01,54393.0657,1012767,26524.46
2023-05-25 00:00:00,BTC,USDT,BINANCE,26329.0,26631.98,25871.89,26473.79,37435.448949999925,753125,26287.91
2023-05-26 00:00:00,BTC,USDT,BINANCE,26473.8,26932.16,26327.24,26705.92,35061.18713000003,655755,26605.04
2023-05-27 00:00:00,BTC,USDT,BINANCE,26705.93,26895.0,26551.0,26854.27,15095.686699999986,415694,26718.7
2023-05-28 00:00:00,BTC,USDT,BINANCE,26854.28,28261.32,26764.36,28065.0,43916.00855000003,843861,27455.77
2023-05-29 00:00:00,BTC,USDT,BINANCE,28065.01,28447.14,27524.6,27736.4,42385.157970000015,805566,27903.53
2023-05-30 00:00:00,BTC,USDT,BINANCE,27736.39,28038.59,27554.0,27694.4,32686.75371000002,745633,27798.84
2023-05-31 00:00:00,BTC,USDT,BINANCE,27694.39,27835.51,26839.01,27210.35,46588.8057299999,908537,27172.96
2023-06-01 00:00:00,BTC,USDT,BINANCE,27210.36,27350.0,26605.05,26817.93,39217.80880000007,814389,26904.67
2023-06-02 00:00:00,BTC,USDT,BINANCE,26817.93,27300.0,26505.0,27242.59,39980.096559999925,902983,27059.26
2023-06-03 00:00:00,BTC,USDT,BINANCE,27242.59,27333.29,26914.93,27069.22,16595.231609999995,466515,27152.15
2023-06-04 00:00:00,BTC,USDT,BINANCE,27069.22,27455.02,26951.0,27115.21,19258.410489999987,504474,27195.46
2023-06-05 00:00:00,BTC,USDT,BINANCE,27115.2,27129.33,25388.0,25728.2,65805.43576999995,1420824,26179.42
2023-06-06 00:00:00,BTC,USDT,BINANCE,25728.2,27355.33,25351.02,27230.08,68392.60437999995,1345725,26283.17
2023-06-07 00:00:00,BTC,USDT,BINANCE,27230.07,27391.77,26125.01,26339.34,71836.93959,1551682,26655.66
2023-06-08 00:00:00,BTC,USDT,BINANCE,26339.34,26810.0,26210.0,26498.61,31074.86270999998,848242,26484.41
2023-06-09 00:00:00,BTC,USDT,BINANCE,26498.62,26783.33,26269.91,26477.81,27934.709700000003,746911,26532.05
2023-06-10 00:00:00,BTC,USDT,BINANCE,26477.8,26533.87,25358.0,25841.21,66945.49359000011,1757989,25769.81
2023-06-11 00:00:00,BTC,USDT,BINANCE,25841.22,26206.88,25634.7,25925.55,30014.29595000001,833902,25857.41
2023-06-12 00:00:00,BTC,USDT,BINANCE,25925.54,26106.48,25602.11,25905.19,29900.508930000058,858037,25862.68
2023-06-13 00:00:00,BTC,USDT,BINANCE,25905.2,26433.21,25712.57,25934.25,41065.608529999954,1007138,26030.39
2023-06-14 00:00:00,BTC,USDT,BINANCE,25934.24,26098.0,24820.56,25128.6,45077.31608000002,957418,25574.0
2023-06-15 00:00:00,BTC,USDT,BINANCE,25128.6,25759.01,24800.0,25598.49,48664.78937,943257,25160.35
2023-06-16 00:00:00,BTC,USDT,BINANCE,25598.49,26518.0,25175.56,26345.0,51596.916620000025,926194,25876.14
2023-06-17 00:00:00,BTC,USDT,BINANCE,26345.01,26839.99,26181.0,26516.99,27842.2195,666967,26524.02
2023-06-18 00:00:00,BTC,USDT,BINANCE,26516.99,26700.0,26255.85,26339.97,21538.310220000007,555956,26512.39
2023-06-19 00:00:00,BTC,USDT,BINANCE,26339.98,27068.09,26256.61,26844.35,35872.60316999999,732720,26599.57
2023-06-20 00:00:00,BTC,USDT,BINANCE,26844.35,28402.74,26652.0,28307.99,69666.95525000004,1189024,27454.6
2023-06-21 00:00:00,BTC,USDT,BINANCE,28308.0,30800.0,28257.99,29993.89,108926.40412000005,1872873,29472.38
2023-06-22 00:00:00,BTC,USDT,BINANCE,29993.89,30500.0,29525.61,29884.92,59054.56459999997,1146092,30071.46
2023-06-23 00:00:00,BTC,USDT,BINANCE,29884.92,31431.94,29800.0,30688.5,73931.89564000005,1338532,30638.75
2023-06-24 00:00:00,BTC,USDT,BINANCE,30688.51,30800.0,30250.0,30527.43,30513.301349999972,776343,30585.3
2023-06-25 00:00:00,BTC,USDT,BINANCE,30527.44,31046.01,30277.49,30462.66,30223.399490000025,789908,30649.49
2023-06-26 00:00:00,BTC,USDT,BINANCE,30462.67,30666.0,29930.0,30267.99,45167.16603000002,954180,30275.69
2023-06-27 00:00:00,BTC,USDT,BINANCE,30267.99,30994.97,30226.17,30692.44,42698.93823000004,824322,30590.47
2023-06-28 00:00:00,BTC,USDT,BINANCE,30692.44,30709.74,29858.8,30077.41,40463.51937000004,895470,30252.96
2023-06-29 00:00:00,BTC,USDT,BINANCE,30077.4,30843.98,30049.98,30447.31,36330.609029999985,758426,30496.64
2023-06-30 00:00:00,BTC,USDT,BINANCE,30447.31,31282.0,29500.0,30472.0,89419.07618000009,1559366,30487.57
2023-07-01 00:00:00,BTC,USDT,BINANCE,30471.99,30661.6,30320.57,30585.9,17501.43597999998,567970,30503.18
2023-07-02 00:00:00,BTC,USDT,BINANCE,30585.9,30791.0,30155.0,30617.03,23286.410190000006,591533,30534.0
2023-07-03 00:00:00,BTC,USDT,BINANCE,30617.02,31380.0,30570.27,31156.2,43761.643109999946,781855,30909.11
2023-07-04 00:00:00,BTC,USDT,BINANCE,31156.2,31350.69,30620.0,30766.51,33206.11943000004,779472,30982.8
2023-07-05 00:00:00,BTC,USDT,BINANCE,30766.52,30878.07,30200.0,30504.81,33215.671220000004,827926,30519.41
2023-07-06 00:00:00,BTC,USDT,BINANCE,30504.8,31500.0,29850.45,29895.43,78184.09329999976,1569255,30549.82
2023-07-07 00:00:00,BTC,USDT,BINANCE,29895.42,30449.0,29701.02,30344.7,34172.00213999999,915088,30157.49
2023-07-08 00:00:00,BTC,USDT,BINANCE,30344.7,30386.81,30044.47,30284.63,13094.590419999977,480214,30223.42
2023-07-09 00:00:00,BTC,USDT,BINANCE,30284.63,30445.52,30061.12,30160.71,18644.32722999998,562057,30249.81
2023-07-10 00:00:00,BTC,USDT,BINANCE,30160.71,31045.78,29950.0,30411.57,41262.876520000034,896853,30397.31
2023-07-11 00:00:00,BTC,USDT,BINANCE,30411.57,30813.63,30300.0,30622.1,28476.540540000005,691211,30515.07
2023-07-12 00:00:00,BTC,USDT,BINANCE,30622.1,30983.25,30210.0,30380.0,38108.99669000005,784195,30608.48
2023-07-13 00:00:00,BTC,USDT,BINANCE,30380.0,31804.2,30251.0,31454.23,70770.89123000005,1301529,31014.07
2023-07-14 00:00:00,BTC,USDT,BINANCE,31454.23,31630.0,29900.0,30312.01,60749.04336999994,1274360,30774.17
2023-07-15 00:00:00,BTC,USDT,BINANCE,30312.0,30390.9,30200.0,30289.52,14118.533019999964,488341,30309.1
2023-07-16 00:00:00,BTC,USDT,BINANCE,30289.52,30441.46,30064.29,30231.99,15760.128099999998,494225,30278.9
2023-07-17 00:00:00,BTC,USDT,BINANCE,30232.0,30336.96,29659.2,30138.0,30882.765860000014,816463,30103.53
2023-07-18 00:00:00,BTC,USDT,BINANCE,30138.01,30239.78,29512.0,29859.13,30003.85229999999,754771,29902.62
2023-07-19 00:00:00,BTC,USDT,BINANCE,29859.14,30189.09,29761.96,29909.21,25656.345179999975,617398,29982.17
2023-07-20 00:00:00,BTC,USDT,BINANCE,29909.21,30417.46,29570.96,29800.0,37540.68193,749723,29993.64
2023-07-21 00:00:00,BTC,USDT,BINANCE,29800.0,30061.7,29726.34,29901.72,23881.40336,555609,29860.76
2023-07-22 00:00:00,BTC,USDT,BINANCE,29901.72,29999.0,29625.1,29794.0,14660.404670000014,423988,29862.31
2023-07-23 00:00:00,BTC,USDT,BINANCE,29793.99,30350.0,29730.0,30083.75,18292.31748000003,519432,30007.62
2023-07-24 00:00:00,BTC,USDT,BINANCE,30083.75,30099.58,28861.9,29176.5,39628.99690999993,869107,29335.95
2023-07-25 00:00:00,BTC,USDT,BINANCE,29176.5,29376.0,29047.65,29228.91,21565.7478,533797,29191.4
2023-07-26 00:00:00,BTC,USDT,BINANCE,29228.91,29690.0,29096.94,29351.96,33931.63365999998,750401,29339.07
2023-07-27 00:00:00,BTC,USDT,BINANCE,29351.95,29567.49,29083.85,29222.78,22476.46649999998,583041,29346.23
2023-07-28 00:00:00,BTC,USDT,BINANCE,29222.78,29542.22,29123.12,29314.14,23993.616269999995,543177,29286.77
2023-07-29 00:00:00,BTC,USDT,BINANCE,29314.14,29406.92,29256.18,29352.9,10851.368439999998,339750,29330.63
2023-07-30 00:00:00,BTC,USDT,BINANCE,29352.9,29449.0,29033.24,29281.09,15706.974410000004,454846,29276.34
2023-07-31 00:00:00,BTC,USDT,BINANCE,29281.09,29530.0,29101.8,29232.25,22605.380980000013,563107,29330.22
2023-08-01 00:00:00,BTC,USDT,BINANCE,29232.26,29739.25,28585.7,29705.99,44719.65162000006,900141,29051.28
2023-08-02 00:00:00,BTC,USDT,BINANCE,29705.99,30047.5,28927.5,29186.01,48181.65140999996,945158,29467.22
2023-08-03 00:00:00,BTC,USDT,BINANCE,29186.0,29433.33,28968.0,29193.64,26476.918489999982,651969,29206.79
2023-08-04 00:00:00,BTC,USDT,BINANCE,29193.65,29333.08,28807.54,29113.99,23551.952169999993,544850,29155.52
2023-08-05 00:00:00,BTC,USDT,BINANCE,29114.0,29152.23,28978.64,29072.13,11645.51969999999,331923,29065.24
2023-08-06 00:00:00,BTC,USDT,BINANCE,29072.13,29205.09,28991.88,29088.42,13178.197199999975,338654,29079.18
2023-08-07 00:00:00,BTC,USDT,BINANCE,29088.43,29276.78,28701.03,29211.06,30966.806050000007,671435,29047.38
2023-08-08 00:00:00,BTC,USDT,BINANCE,29211.06,30244.0,29146.45,29770.42,45700.41114000001,877155,29603.81
2023-08-09 00:00:00,BTC,USDT,BINANCE,29770.41,30160.0,29376.67,29581.99,38003.63468000002,750234,29744.7
2023-08-10 00:00:00,BTC,USDT,BINANCE,29581.99,29738.0,29320.2,29455.75,23463.45372999999,513691,29529.9
2023-08-11 00:00:00,BTC,USDT,BINANCE,29455.76,29564.52,29252.45,29426.03,20636.988439999997,437817,29421.84
2023-08-12 00:00:00,BTC,USDT,BINANCE,29426.02,29481.35,29381.56,29430.17,8971.480679999984,310852,29421.02
2023-08-13 00:00:00,BTC,USDT,BINANCE,29430.18,29474.65,29272.32,29303.84,11101.704840000013,341723,29388.86
2023-08-14 00:00:00,BTC,USDT,BINANCE,29303.85,29695.32,29102.45,29430.93,31443.115319999983,671592,29405.91
2023-08-15 00:00:00,BTC,USDT,BINANCE,29430.92,29499.26,29059.6,29200.0,27503.876909999988,591162,29330.1
2023-08-16 00:00:00,BTC,USDT,BINANCE,29200.01,29259.85,28723.08,28730.51,32996.69854000004,768028,29091.23
2023-08-17 00:00:00,BTC,USDT,BINANCE,28730.51,28783.48,25166.0,26623.41,100271.30844000007,1976567,27480.81
2023-08-18 00:00:00,BTC,USDT,BINANCE,26623.41,26832.6,25619.0,26054.0,69790.65711000004,1293122,26282.04
2023-08-19 00:00:00,BTC,USDT,BINANCE,26054.0,26281.0,25801.09,26100.01,26160.73782999997,615759,26016.74
2023-08-20 00:00:00,BTC,USDT,BINANCE,26100.01,26299.0,25971.05,26189.99,19056.912090000005,451543,26125.66
2023-08-21 00:00:00,BTC,USDT,BINANCE,26190.0,26258.42,25812.0,26126.92,33383.438400000065,634686,26052.14
2023-08-22 00:00:00,BTC,USDT,BINANCE,26126.92,26139.42,25300.0,26056.0,44903.46415000005,769162,25853.77
2023-08-23 00:00:00,BTC,USDT,BINANCE,26055.99,26819.27,25812.82,26432.72,51131.748139999974,789035,26298.62
2023-08-24 00:00:00,BTC,USDT,BINANCE,26432.71,26577.87,25864.0,26180.05,34206.380700000016,655552,26279.96
2023-08-25 00:00:00,BTC,USDT,BINANCE,26180.05,26314.05,25777.15,26060.01,27753.291879999964,611436,26036.51
2023-08-26 00:00:00,BTC,USDT,BINANCE,26060.0,26125.77,25985.92,26017.37,10022.223219999967,329412,26046.24
2023-08-27 00:00:00,BTC,USDT,BINANCE,26017.38,26182.23,25966.11,26101.77,15634.017839999953,459383,26077.98
2023-08-28 00:00:00,BTC,USDT,BINANCE,26101.78,26253.99,25864.5,26120.0,22692.626549999968,523057,26044.21
2023-08-29 00:00:00,BTC,USDT,BINANCE,26120.0,28142.85,25922.0,27716.34,74251.99488000011,1137083,27249.75
2023-08-30 00:00:00,BTC,USDT,BINANCE,27716.34,27768.57,27017.24,27299.99,35448.258479999975,690292,27339.42
2023-08-31 00:00:00,BTC,USDT,BINANCE,27299.99,27587.51,25655.01,25940.78,46938.81181000006,879591,26629.7
2023-09-01 00:00:00,BTC,USDT,BINANCE,25940.77,26156.0,25333.75,25805.05,44249.218600000015,968129,25834.72
2023-09-02 00:00:00,BTC,USDT,BINANCE,25805.04,25987.5,25752.47,25869.51,19027.280669999986,668175,25830.78
2023-09-03 00:00:00,BTC,USDT,BINANCE,25869.52,26135.0,25800.0,25971.21,23119.13163000001,649106,25938.75
2023-09-04 00:00:00,BTC,USDT,BINANCE,25971.21,26108.02,25631.21,25826.02,26466.566230000022,705726,25859.66
2023-09-05 00:00:00,BTC,USDT,BINANCE,25826.03,25915.49,25562.62,25792.1,26838.25890999997,722561,25741.2
2023-09-06 00:00:00,BTC,USDT,BINANCE,25792.11,26040.0,25372.51,25759.95,29395.82336999999,713850,25707.46
2023-09-07 00:00:00,BTC,USDT,BINANCE,25759.95,26443.14,25615.38,26255.0,29697.819759999962,701864,25948.89
2023-09-08 00:00:00,BTC,USDT,BINANCE,26255.0,26445.5,25647.26,25910.5,28999.764710000003,646852,26006.49
2023-09-09 00:00:00,BTC,USDT,BINANCE,25910.5,25945.09,25796.64,25901.61,10980.62277,359038,25873.87
2023-09-10 00:00:00,BTC,USDT,BINANCE,25901.6,26033.66,25570.57,25841.61,18738.269139999993,489773,25807.51
2023-09-11 00:00:00,BTC,USDT,BINANCE,25841.6,25900.69,24901.0,25162.52,41682.31969999996,864137,25369.46
2023-09-12 00:00:00,BTC,USDT,BINANCE,25162.53,26567.0,25131.48,25840.1,67958.94876999996,1235034,25965.42
2023-09-13 00:00:00,BTC,USDT,BINANCE,25840.1,26405.22,25764.17,26222.0,29865.617370000076,681570,26111.67
2023-09-14 00:00:00,BTC,USDT,BINANCE,26222.0,26860.49,26126.77,26522.73,38333.17250000001,799278,26484.41
2023-09-15 00:00:00,BTC,USDT,BINANCE,26522.73,26888.0,26224.0,26600.0,26227.29369,654094,26506.95
2023-09-16 00:00:00,BTC,USDT,BINANCE,26599.99,26777.0,26445.0,26559.67,13960.933509999988,526416,26566.19
2023-09-17 00:00:00,BTC,USDT,BINANCE,26559.67,26623.25,26399.0,26527.51,12998.065189999988,476769,26519.75
2023-09-18 00:00:00,BTC,USDT,BINANCE,26527.5,27409.0,26377.35,26762.51,43000.43255999994,938705,26947.7
2023-09-19 00:00:00,BTC,USDT,BINANCE,26762.5,27483.57,26667.79,27210.26,36190.52186999996,898076,27121.29
2023-09-20 00:00:00,BTC,USDT,BINANCE,27210.25,27388.63,26800.0,27125.0,34207.21866999997,867288,27104.92
2023-09-21 00:00:00,BTC,USDT,BINANCE,27125.01,27159.6,26377.7,26568.08,34474.26916000002,823361,26708.16
2023-09-22 00:00:00,BTC,USDT,BINANCE,26568.08,26743.38,26468.77,26580.14,18198.229199999983,567149,26614.15
2023-09-23 00:00:00,BTC,USDT,BINANCE,26580.14,26632.81,26509.0,26575.96,9440.702600000013,421717,26573.6
2023-09-24 00:00:00,BTC,USDT,BINANCE,26575.97,26738.54,26122.08,26248.38,15706.657709999996,545045,26508.78
2023-09-25 00:00:00,BTC,USDT,BINANCE,26248.39,26446.15,25990.46,26304.81,26265.03344999999,873453,26203.27
2023-09-26 00:00:00,BTC,USDT,BINANCE,26304.8,26397.46,26088.34,26221.67,18495.350660000033,697727,26234.77
2023-09-27 00:00:00,BTC,USDT,BINANCE,26221.68,26850.0,26112.06,26372.99,38400.640630000016,1018504,26437.95
2023-09-28 00:00:00,BTC,USDT,BINANCE,26373.0,27308.48,26342.4,27021.39,44756.77021000002,1164104,26809.14
2023-09-29 00:00:00,BTC,USDT,BINANCE,27021.39,27244.89,26665.16,26906.96,28474.225900000005,878446,26961.8
2023-09-30 00:00:00,BTC,USDT,BINANCE,26906.96,27094.99,26886.31,26962.56,12804.623070000012,534908,26975.12
2023-10-01 00:00:00,BTC,USDT,BINANCE,26962.57,28065.51,26954.09,27992.57,24602.751859999986,883589,27427.96
2023-10-02 00:00:00,BTC,USDT,BINANCE,27992.58,28580.0,27281.44,27494.51,57071.142409999986,1464158,28050.97
2023-10-03 00:00:00,BTC,USDT,BINANCE,27494.51,27676.52,27160.5,27426.46,28956.995149999984,1203467,27457.28
2023-10-04 00:00:00,BTC,USDT,BINANCE,27426.45,27839.72,27202.0,27778.57,29815.91579999997,1188329,27516.07
2023-10-05 00:00:00,BTC,USDT,BINANCE,27778.57,28120.39,27352.0,27410.39,30681.31713999996,1210341,27684.84
2023-10-06 00:00:00,BTC,USDT,BINANCE,27410.39,28295.0,27175.94,27931.09,37983.21425999995,1326689,27719.67
2023-10-07 00:00:00,BTC,USDT,BINANCE,27931.1,28029.67,27842.08,27956.67,13348.838250000019,641623,27929.03
2023-10-08 00:00:00,BTC,USDT,BINANCE,27956.67,28095.14,27687.5,27917.05,19693.569209999998,822730,27919.98
2023-10-09 00:00:00,BTC,USDT,BINANCE,27917.06,27987.93,27260.0,27590.12,31756.93169000002,1167005,27588.73
2023-10-10 00:00:00,BTC,USDT,BINANCE,27590.12,27735.0,27298.0,27390.12,22612.74203999999,997445,27494.68
2023-10-11 00:00:00,BTC,USDT,BINANCE,27390.12,27477.39,26538.66,26875.52,37349.447060000064,1336479,26963.57
2023-10-12 00:00:00,BTC,USDT,BINANCE,26875.52,26947.04,26555.0,26759.63,23428.641119999975,1066082,26758.75
2023-10-13 00:00:00,BTC,USDT,BINANCE,26759.63,27130.0,26685.0,26862.0,24115.76499000001,1035322,26851.15
